Filename,Total Duration (s),Pause Duration (s),Mean Energy,Mean Pitch (Hz),Spectral Centroid,Zero Crossing Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_Delta_1,MFCC_Delta_2,MFCC_Delta_3,MFCC_Delta_4,MFCC_Delta_5,MFCC_Delta_6,MFCC_Delta_7,MFCC_Delta_8,MFCC_Delta_9,MFCC_Delta_10,MFCC_Delta_11,MFCC_Delta_12,MFCC_Delta_13,MFCC_Delta2_1,MFCC_Delta2_2,MFCC_Delta2_3,MFCC_Delta2_4,MFCC_Delta2_5,MFCC_Delta2_6,MFCC_Delta2_7,MFCC_Delta2_8,MFCC_Delta2_9,MFCC_Delta2_10,MFCC_Delta2_11,MFCC_Delta2_12,MFCC_Delta2_13
JamesStewart_5.wav,47.02,20.33,0.0092,70.33,2114.51,0.0613,-672.30817,146.29356,8.990365,42.495724,-5.4049525,5.3497705,10.901281,-22.471771,0.7647688,-7.8918915,-13.130738,-0.08884127,-5.204732,-0.022689356,-0.016792163,-0.020912567,0.004434498,0.011729746,0.00233355,-0.0036856197,-0.00037040663,0.0070392503,0.002203809,0.0005445105,0.0038170095,0.0002574412,0.009648209,-0.0004028537,0.0052149137,8.996834e-05,-0.0007051414,-0.0028422351,-0.0019336232,-0.0001676881,-0.0030520714,-0.0002718902,0.00023197416,-0.00055746787,-0.0005152862
DonaldSterling_5.wav,58.02,33.77,0.0294,62.11,2177.24,0.0431,-709.5013,129.35568,11.424936,23.19479,15.686991,15.65237,-3.6667132,-0.53560555,-3.269861,-5.681905,2.1816192,-0.789963,0.36355504,-0.0606538,0.005530771,0.022225793,-0.00920855,0.00920973,0.0022192653,0.0016421789,-0.008476839,0.0019544763,-0.0020271896,-0.002705301,-0.0006791096,0.0008853225,6.7602115e-05,0.0035363296,0.003614569,0.0008766166,0.002395234,-0.0009465618,-7.6556884e-05,-0.0009940879,0.00036416698,-0.00032549637,-8.0397294e-05,-1.2581803e-05,-6.366239e-05
JoePesci_1.wav,27.0,9.18,0.0316,95.64,1895.48,0.0383,-645.2363,159.44183,-2.5869648,17.304873,7.5585184,13.574412,-1.0006039,-5.6182714,0.5094457,-8.656333,-3.3314927,-0.2431785,-4.332231,-0.010357989,-0.00818431,-0.012269703,-0.00849157,-0.011566241,-0.0026010447,0.0072099976,0.0035179816,0.0035279763,0.0066603185,0.005490686,0.004768738,0.0051572626,0.0064587975,-0.0023324,0.0013665875,0.001654628,0.0006321272,-0.0031440428,-0.00026134428,0.0005001068,-0.002304492,0.00085750665,0.00018281596,-0.0011780363,-0.0006255543
JoePesci_3.wav,46.0,13.65,0.035,75.18,1861.62,0.0451,-609.41534,166.0629,-17.403261,21.813482,6.7414327,10.426244,-9.75543,-10.335312,-12.414749,-7.985428,-4.7613387,-7.6553574,-4.874914,0.037000276,-0.017461626,-0.013868703,0.011052304,-0.005822669,0.0079140635,-0.0043725492,-0.0001736965,-0.001576934,0.0011973664,-0.0022352622,0.0042791693,0.0006155642,-0.009312581,0.011987983,0.0058541675,-0.0063429186,0.004671787,0.0026707894,0.0023254992,0.00030340694,0.003003925,0.00032390768,0.0014328122,9.957119e-05,0.0009747719
JoePesci_2.wav,69.0,36.11,0.0394,77.13,2487.07,0.0617,-699.3749,120.47062,-6.605135,18.291601,12.641855,6.5368953,-5.2480936,-4.12577,-10.140172,-1.7551721,-4.469956,-4.4467444,-4.3408175,0.005718796,0.012115783,0.005251864,0.008509575,0.013417041,0.0038857835,-0.0008621405,-0.0067005814,-0.006513791,-0.0011227682,-0.0021231498,-0.007789086,-0.0015810267,-0.0076653217,-0.004048484,0.0008912443,0.0021568243,0.0021261694,-0.0021827049,-0.0020830396,-0.0010925533,0.002289145,0.0018135607,0.0017102851,0.0007067935,-0.0006049131
RupertMurdoch_1.wav,78.0,31.01,0.0939,59.44,1590.73,0.0498,-619.32745,193.46257,-40.559147,-13.128722,21.263794,2.9731946,-5.529284,-14.1111355,-11.246297,-10.357623,-8.232366,-3.8459122,-6.5744424,-0.0020472917,0.002122517,0.0031032816,-0.0011627038,-0.0037867085,-0.003657808,-0.0012072341,0.001190346,0.0019134023,0.0017639273,0.00025153064,-0.0018090621,-0.0011483096,0.003950004,-0.0039954423,0.0040740506,0.0011099437,-0.00081777875,0.0017609535,-0.00058084284,-0.0011507854,-0.00046850438,0.0005174369,4.952556e-05,-0.0005550059,0.00029030227
RupertMurdoch_2.wav,28.0,13.78,0.0144,58.33,2345.81,0.0521,-637.09393,145.49197,-19.181835,21.170088,11.452835,19.787638,-2.328491,3.7149134,0.09872687,-8.500552,-3.5013998,-1.1520793,-1.8235683,-0.0019244927,0.04002009,0.031213207,0.0002178015,-0.005263368,-0.018049851,0.0008065902,0.0029485081,0.005721637,-0.00017324925,-0.00088031613,-0.006513693,-0.010266181,0.011662598,0.0052428665,-0.005208974,-0.00021129935,-0.00049352803,-0.0052367016,-0.0033945192,0.00033480808,0.0018596947,-0.0037642415,-0.0052029802,0.0015821381,0.003536468
RupertMurdoch_3.wav,90.0,57.79,0.0261,57.64,3071.27,0.0917,-713.09534,117.27269,2.3027315,16.624447,8.113053,4.6351376,-13.731253,3.4557476,-4.201703,-9.061566,0.46541518,-3.3423822,0.79732704,-0.011199403,-0.013091624,-0.009434114,1.379826e-06,0.0062667844,0.0047581135,0.003838365,0.0014938558,0.0007685611,-0.0017437561,-0.001996344,0.0004271433,0.003866414,-0.0057194596,0.0027227816,0.008252776,0.0008526414,0.0006409742,0.00044018638,-0.0012768683,-0.0017264904,-0.0015239221,0.0011794777,0.0009861396,-0.0011113028,-0.0014679208
MichaelDukakis_3.wav,89.0,38.17,0.02,65.13,1728.32,0.0376,-697.9603,142.8029,10.005421,33.65984,6.6019506,-3.1268218,8.0729685,-10.875855,-7.138009,-3.223577,-8.656835,-5.7624917,-1.588017,0.002313287,0.00094202225,-0.00077407504,0.00068626984,0.0008935818,0.00066400314,0.000860417,-0.00029322237,-0.00057213445,0.001108905,0.0020042898,0.00088219985,-0.00036311665,0.0057898196,0.0038985736,-0.0006666412,-0.00071291684,-0.0011482134,-0.0004013094,0.00033619345,-0.0019666748,-0.0023616236,-0.00083061523,-0.0011337749,-0.0006013014,0.0007033536
Prince Philip_3.wav,90.0,30.12,0.0339,74.72,2515.67,0.0562,-653.91486,129.76604,3.3819752,28.563915,3.7260015,27.995602,0.65650886,-1.2689928,-3.8982217,-2.2656114,-7.9955006,-4.540222,-3.855055,-0.013367184,-0.0020886501,0.00493473,-0.00246783,-0.00049424416,0.0055213403,0.00023012474,0.00021064047,0.002329007,-0.0031006348,0.0009801656,-0.00041887636,0.0013625012,-0.00021639156,-0.003756298,-0.00020915632,-0.0009820955,-0.001908644,0.0030447785,0.00034827332,-0.00033077793,-0.00018229663,-0.0022424462,0.000495306,0.00051121303,0.00071847794
Prince Philip_2.wav,70.0,26.25,0.0503,81.4,2735.17,0.1442,-698.8719,132.67662,39.093884,30.713707,3.4651964,7.765339,-2.3951814,-8.542113,-9.041389,-5.630983,-11.427139,1.2437869,-10.8540325,-0.004211832,0.005806414,0.008698799,0.0018460567,0.0027778943,-0.0026423503,0.0003514173,-6.3356873e-07,-0.0017580934,-5.8469885e-07,-0.0035673867,-0.0017834004,-0.0006254609,-0.014560675,-0.0048505417,0.004416759,0.0019707617,0.0017910508,-0.002823393,0.0005479951,0.00039161247,0.0021680088,0.0041722376,-0.0019434415,-0.0003281672,0.0025844285
Prince Philip_1.wav,42.0,24.33,0.0349,137.46,2188.73,0.0474,-731.1375,128.39621,32.249187,37.962643,10.395146,3.5774207,1.7313305,-1.8770862,-8.316916,-6.904506,-2.2066984,-10.289822,-6.6556973,-0.015047763,-0.014433173,-0.023522928,-0.0016014765,-7.651115e-05,-0.003960185,0.0010895215,0.0017626092,0.00029443073,-0.0007656418,0.0038461697,0.006245249,0.0044639544,0.01980519,-0.0030380338,-0.005994571,0.0019753554,0.0002296199,-0.0003629341,0.001318398,0.0011867383,2.8597313e-05,-0.0018969413,-0.0010358947,-0.0013456914,-0.0012976876
georgeklein_5_3.wav,16.0,2.52,0.0967,71.35,2090.83,0.0463,-544.56256,165.18678,-28.437155,30.044195,2.5419173,24.223753,-6.3245034,14.146202,-7.157454,-2.8393521,-3.4098592,0.2717848,-2.3495345,-0.00394822,0.028640572,0.037394222,0.012970746,0.009022064,-0.0039734836,-0.010401687,1.3163333e-05,-0.0012437213,-0.008000544,-0.01440176,-0.022552857,-0.015812181,-0.01389653,-0.0119021125,-0.0068461755,-0.0001319895,0.002331308,-0.0028591675,-0.00091117184,-0.001446194,0.0016039719,-0.0018528544,-0.0038127734,0.00096684333,0.0057724826
georgeklein_5_2.wav,63.0,13.49,0.094,64.18,1496.69,0.0432,-646.5917,191.07532,-12.911853,-11.178418,19.02295,8.767931,-6.5419345,-10.010823,-14.2732115,-17.773746,-8.495787,-7.812965,-10.630826,-0.0075063044,0.005706345,0.003582136,-0.00055068743,0.00209894,-0.00020921545,-0.0018661764,0.0002814854,-0.0003949955,-0.0007211837,-0.00015765043,-0.0033628908,-0.004331292,0.012455457,-0.0041418634,0.0005302964,0.00424945,-0.0018630505,-0.0013503572,0.00093255314,0.0015165433,0.0011356834,0.0012974106,0.0015551285,0.0010482781,0.00027427866
georgeklein_5_1.wav,13.0,1.61,0.1859,77.23,1760.51,0.0429,-576.77277,173.68367,-18.221401,33.346973,10.538497,5.030992,-7.7685757,-4.5379567,-13.86634,-2.7070618,-9.365789,-4.9809194,-3.095472,-0.2228496,0.044061687,0.1021422,-0.0012951783,0.031893395,0.019916378,0.038357206,-0.00983392,-0.008984865,-0.02494374,0.017126106,0.010782439,-0.0012999952,-0.04130202,0.012143348,0.028722068,-0.028129105,0.003132964,-0.004135549,-0.0011478687,0.0077264975,0.0063278135,-0.016223256,0.0055045104,0.0073765423,-0.0006094652
JamesCaan_2.wav,33.0,14.65,0.0423,56.48,2638.42,0.0642,-651.9106,141.03651,1.6183126,28.20113,1.3442341,17.371973,-3.7745373,0.94794315,-6.3021216,-9.01947,-0.43093088,-5.5614467,1.635251,0.0014916044,-0.0010108853,-0.0019503988,0.0054810573,0.005296285,-0.0051959557,-0.011877846,-0.008998908,0.00017656745,0.004412492,0.0012218859,-0.0007291553,-0.002231734,0.021929272,-0.0057213483,-0.0018750405,-0.0059132543,0.0019225153,4.4194403e-05,-0.0026192493,-0.006871194,-0.001825041,0.001291108,-0.00034775032,0.0035390628,0.0029901336
christopher plummer_1.wav,49.0,20.35,0.0224,63.38,3281.04,0.0985,-612.7504,124.15158,-6.6070085,22.409042,-2.0062964,21.253002,-14.117478,3.431312,-16.822842,-3.6756885,-7.9454737,-2.5900376,-9.980669,-0.0072593805,0.02230699,-0.003101797,-0.02450713,0.003143298,-0.00044419104,-0.0011728245,-0.0010421047,0.0065186047,0.0021992833,0.0020165434,0.0074330363,0.00059138966,-0.00044077783,-0.005405405,0.00020230413,0.00012151293,-0.0030107053,0.00039107475,-0.00020539277,0.0010624927,0.000325315,3.8994796e-05,-0.0002659649,-0.0004318014,0.0017912273
james earl jones_2.wav,18.0,6.5,0.0435,65.41,3287.78,0.0901,-627.3334,111.14952,-4.3621254,42.234653,5.3227863,28.715498,-5.6512127,6.3405347,0.08219787,1.2470845,-10.5435,0.07329049,-3.9312277,-0.026679879,0.018440468,0.017648088,-0.018214738,-0.031992037,-0.033707652,-0.039753713,0.014646721,0.006032662,-0.0043039145,0.009518512,0.0065329853,-0.0044264193,0.031365234,0.012932389,-0.0012218689,-0.0019135512,0.0030237471,-0.0061205705,0.0019990138,-0.0066140327,0.0021372521,-0.004775958,-0.00054652116,-0.0024441353,0.001893942
RalphLauren_3.wav,90.0,52.67,0.0195,65.53,1638.15,0.0347,-717.6811,148.9346,27.156937,8.1593275,-3.9705136,9.98748,10.161222,-0.14680108,-0.86021376,2.9312742,0.36671472,-8.295942,0.779311,0.038939383,0.030455053,0.0028372258,0.002062162,0.0012740815,0.0013568647,0.003658904,8.269028e-05,-0.000979478,0.00096336904,-0.00053708453,-0.0016225149,0.0004384383,0.009425012,0.0043170284,-0.0021523607,0.0012938333,-0.0017635815,-0.002494708,0.0011620667,-0.00042999853,-0.00094242673,0.00029560606,-6.172605e-05,0.0006982785,0.0012724771
JackHanna_10.wav,60.01,12.75,0.054,74.01,2228.83,0.0522,-615.7012,151.51295,8.320796,26.184895,-11.694383,15.637049,-10.920518,-10.001583,-14.379108,-2.695331,-15.3880825,-5.27768,-0.63357896,-0.016178152,0.01460222,0.004560335,-0.0075398902,0.0044711884,-0.004937266,0.0024054938,-0.0031952695,-0.0011368816,-0.00196586,-0.0017026635,-0.0028890306,-0.0022605525,-0.0017446532,0.00055410154,0.0031328073,0.002693367,0.0035984654,0.0012123296,0.00084976794,0.00033188038,0.00047361682,0.00012228101,-0.00050232455,-0.0011391835,-0.0020764042
JackHanna_15.wav,26.01,7.53,0.0746,68.23,1757.11,0.0409,-639.6497,163.46649,12.463826,27.83248,1.8899869,17.2868,-4.745226,-3.2908373,-4.902933,-8.349058,-9.868849,-7.909612,4.9949484,-0.011413578,0.042622726,0.019429728,-0.02348955,0.0064532766,0.016552133,0.011273443,-0.0120630395,-0.01008769,0.0002587598,-0.0011594024,-0.0028732023,0.0033395088,-0.004731548,0.014263698,-0.0028591014,-0.015790893,0.005640349,-0.011507986,0.0059007495,0.00017503732,-0.001957148,-0.004039837,-0.0017692518,0.004647435,-0.00048392173
Angela Lansbury_1.wav,60.0,21.61,0.0166,90.1,1823.54,0.0502,-635.01953,168.91293,-29.455133,13.706064,17.219122,2.0153065,-0.89853406,-12.8668,-4.1419725,3.3683164,2.3395977,3.62059,3.948554,-0.050364614,-0.025360001,0.012610625,0.016837042,0.007397562,0.0072529037,0.004774568,-0.0021010041,0.00061555137,0.002708953,0.00095227186,-0.0013856692,-0.0025864483,0.0075096847,-0.004877724,-0.0008678028,0.001069659,-0.002894161,-0.0017156677,-0.0014378746,0.0007172846,0.0025857654,0.000401044,-0.00015396376,-0.000100257734,-0.0015409724
Angela Lansbury_3.wav,48.0,20.38,0.0324,84.4,3011.98,0.0791,-698.83026,100.07563,-4.0483394,34.18154,3.0273428,8.504852,-0.11863035,-4.5063357,-12.889847,-4.6332927,-12.9395275,-5.207379,-3.3551328,0.06899811,0.013720685,-0.0024454922,0.00063911354,-0.0030177725,0.0076290043,-0.007437031,-0.0016486356,-0.0050202315,0.00018536084,-0.0028105283,-0.0009901949,-0.0024800024,0.018783282,0.012057173,-0.0036857775,-0.0032316863,-0.0010046416,-0.0050983354,0.0029794136,-0.0034706194,0.0016768879,0.0008048085,0.0029131528,-0.0015315545,0.0008480184
RobertVaughn_3.wav,71.0,36.32,0.0253,53.71,2400.1,0.0488,-689.75696,137.03882,32.202927,23.861315,6.415793,17.879932,-11.544264,10.448439,-2.8117266,-3.341892,5.4677205,3.6480753,3.5700767,-0.0075260783,-0.0047099344,0.0024703667,0.0028830098,-0.0018969565,0.0020000297,0.0048100273,-0.0040496187,-0.0041993014,-5.683952e-05,-0.0007348288,-0.00050488976,6.941598e-05,-0.003981333,0.0023157946,-0.00078692654,0.0028869284,0.0026691994,-0.0016132202,0.0017889932,-0.0005823238,0.0004050225,-0.0029127088,-0.00012413826,-0.0016357829,0.0020813865
BarryCohen_5.wav,53.02,13.72,0.0284,65.77,2536.93,0.0695,-600.96356,142.1378,-8.605437,41.019955,-10.555588,6.6856327,-8.473879,3.8782997,-9.553743,-4.9051576,-3.9504411,-3.660938,-0.6108762,-0.05314421,-0.0053480635,0.016262183,-0.0034885497,0.0018491133,0.0011209201,0.0058312016,0.003411985,0.0065030665,0.0023134733,-0.0020776347,0.0015724715,0.0021172448,-0.00032986564,-0.0007938185,0.0037416576,-0.00041283836,0.0009535121,-0.0006224714,-0.0005944855,-0.0031720584,-0.0022654296,-0.00085676834,-0.00058095844,-9.895368e-05,0.00042151153
WilliamShatner_3.wav,90.0,39.47,0.0587,81.43,2252.82,0.0585,-717.7306,116.4403,-2.9203894,31.37434,13.167574,4.8369904,-4.601041,-20.343494,-5.8783984,-11.192514,-13.429088,-1.256461,-1.1539719,-0.023266543,-0.0037445447,0.004345844,-0.008446307,0.0049434677,0.0011204014,0.00024111278,0.00628606,0.0034146314,-0.0005813629,-0.0006926473,0.0015358143,-0.0014677446,-0.00097092474,0.00092659093,0.0020139825,0.00014997882,-0.00036727719,-0.001055848,-0.0002464841,0.0010380311,-0.00082284614,-0.0005701848,0.00054961967,-0.0008050799,-0.00013880091
WilliamShatner_1.wav,68.0,21.76,0.0546,65.67,2817.66,0.0825,-579.2915,135.17407,-36.31027,59.970264,-6.38457,14.210332,-9.426582,-8.485698,0.8924229,-15.187668,1.5596143,-10.735379,2.243186,-0.021909744,-0.0073223263,0.008090351,0.004747982,0.00045966645,0.0065619578,0.002943924,-0.0013914714,0.0006767588,0.00027370892,-0.0024177693,-0.0028457283,-0.0010832086,0.0004326138,-0.0015594652,0.0013822485,-0.0019860126,-0.0005202529,-0.001878696,9.5986186e-05,0.0010855208,-8.97858e-05,0.00061447587,-9.361075e-05,0.00070852746,6.610615e-05
RichardDonner_3.wav,90.0,68.02,0.0467,56.9,2952.31,0.0786,-751.052,110.68166,8.245956,17.119186,19.06549,14.253887,-2.3496213,-3.7626953,2.6730435,-9.53104,-5.019482,3.2532787,0.012191725,0.03558571,0.026327351,6.5738573e-06,-0.001475777,-0.00028943623,0.00424615,0.0035321242,-0.0024221388,-0.0032636381,-0.005523855,-0.0039708633,0.0020335503,0.0017537654,-0.0060822205,-0.001740521,0.0030512782,0.001162411,0.0015829653,-0.00019331573,-0.00062826136,8.7534914e-05,-0.00077344844,0.00099197,0.0021546457,0.000882773,0.00021112486
RichardDonner_2.wav,84.0,21.99,0.049,59.43,2148.69,0.0714,-623.3994,158.55254,10.816857,33.42008,5.7503715,17.111134,4.6829534,-3.7670913,-1.8173939,-0.9050708,-10.748695,5.097544,-3.7380815,-0.0309805,-0.0033546204,0.006782207,-0.004603564,-0.00018136867,-0.0005925691,0.0049283043,-0.00036036552,-0.00039274577,0.0022366473,0.004003973,0.0008175527,0.0007147296,-0.003281211,-0.00040945446,0.0010174061,-0.001097162,0.0026357397,-0.00052192353,-0.00066625525,-0.0003532753,-0.00030713546,-0.00024083832,0.000951755,0.00013484492,0.00050126936
DennisMoore_5.wav,90.02,45.89,0.0354,53.3,1319.08,0.0269,-688.6138,163.12242,22.43019,24.010635,15.552749,15.16257,7.3071227,0.15033533,3.4863076,1.1883912,0.6579764,-4.472716,-0.35727352,-0.0014447474,-0.0108772,-0.006847562,0.004914398,0.0037880593,0.003892236,-0.0007504354,-0.001521725,0.0020408856,0.0017498928,3.5087687e-05,-0.002359918,-0.00092941575,-0.0022007404,0.0008785179,0.0007807174,-0.00072609435,0.0013958144,-0.00034753612,-1.831586e-05,-0.00053037377,-0.0006990311,0.0015356679,0.0010286223,0.00023145118,-0.0007164031
Morgen Freeman_1.wav,65.0,37.98,0.0568,56.19,1881.46,0.0434,-681.98956,152.12328,19.621117,25.964394,2.2496865,6.2812624,4.2989373,-2.5438483,-0.8813066,-2.432652,-1.8025972,-1.8677125,-3.7049081,-0.041733854,-0.008173808,0.015364094,0.0009874766,0.0075515187,0.0027907363,-0.0021026514,0.00016276354,0.0021696868,-0.0049762703,0.0024780089,-0.0019610187,-0.004670002,0.0013497251,0.00087462,-2.6324238e-05,-0.0011878269,-0.0008336975,-0.0007643073,0.0015296446,0.0022238165,-0.0003226831,0.00074260484,-0.0003102016,0.00040817048,-0.00031160528
TimConway_5.wav,43.02,15.99,0.0288,61.83,1904.48,0.0534,-677.4737,152.60114,-2.931815,17.87009,10.783154,6.8906937,-1.3118287,-9.293907,-2.4247062,-8.84813,-5.769035,-0.6126008,0.21282461,-0.04810809,-0.0019827213,0.0327892,0.009689694,-0.0024392884,-0.004838331,-0.006892326,-0.0029010961,0.0063551674,0.008601292,0.0010340438,-0.0006001033,-0.0003018387,-0.014676656,-0.015831543,0.008202748,0.0053618923,0.0044841883,0.0074924217,0.0044365795,0.00304835,-0.0022566502,-0.0028287622,0.005314295,0.0031356523,-0.004197345
TimConway_10.wav,90.0,59.16,0.0196,67.09,2112.21,0.055,-683.58514,151.86531,-3.6920354,-2.4890687,-2.1541147,1.5239251,-5.897299,-5.817107,-3.52737,-8.259564,-8.79308,0.24550779,2.2288828,0.026866049,0.007105333,-0.010090421,0.005217341,0.004362479,0.006513991,0.001671556,-0.0039107,0.0043561505,0.0018170108,-0.0033141335,0.00016794016,0.00015327834,-0.0005454685,-0.004561136,-0.003273236,0.0019405055,-0.0007174603,-0.0013490551,0.0011033238,-0.0001984466,0.00018482556,0.0016653934,-0.00024547928,8.033082e-05,0.0017275674
vivnicholson_5.wav,90.0,64.18,0.0129,88.69,2575.41,0.0719,-631.9215,138.73862,-30.660095,38.105232,-7.3149767,3.318857,0.42062154,-17.058323,8.436468,-14.47879,-2.5903046,-4.781179,-15.362036,0.0066601466,0.0026345325,-0.0025972559,0.00027749906,0.00024084927,-0.00025853186,0.00048015386,0.00083884253,0.0009147669,-0.00030570387,-0.00090370764,-0.0016083892,-0.0018190797,5.3375312e-05,-0.00048516822,-0.00034033594,0.00082172,0.0008994464,0.00029355104,0.0006110474,0.0013765794,0.00062988995,-3.933556e-05,0.00043891015,-0.00025987657,-0.00056949287
CharlesKKao_0.wav,70.01,34.74,0.0434,56.3,1956.28,0.0449,-705.91187,146.15392,34.39389,19.883045,9.755,14.429774,-9.598045,6.606844,1.6245688,-5.305119,-0.98907906,-0.51352346,10.921,0.0013266089,-0.014915769,0.006554974,0.010614399,-0.002918036,0.005875341,0.008124312,0.0003393142,-0.008195926,0.004041443,0.0030742036,-0.0032699695,-0.0032190364,0.02334809,-0.0030678622,-0.00051585323,0.0016417825,0.00078975223,0.0011443901,0.00071925536,-0.0028538452,-0.0011796394,0.00077712635,0.0008147829,-0.00023992918,-0.0009159188
IanHolm_2.wav,90.0,56.8,0.0074,55.0,1554.49,0.0436,-749.14606,140.4994,47.719204,23.66285,8.634053,7.780067,-5.552584,-14.252132,-8.524869,-10.27218,-7.0438,-5.5992093,2.7457268,0.0068562585,0.0062884814,0.00084197876,-0.0009813887,0.0040714,0.0065502455,-0.0020552939,-0.0061277226,-0.0016944243,0.0018696979,0.0015306221,-0.0027345405,-0.002741382,-0.0018785881,-0.0006883635,0.0009526889,0.0005690963,0.00074627163,0.00030371072,-0.0002706986,0.00013365176,0.00040028288,4.285205e-05,-0.00016046407,0.00045090012,0.00046440406
TedTurner_5.wav,37.01,15.74,0.0362,57.28,2424.96,0.0459,-687.7286,122.06687,41.699497,42.48254,-5.260758,19.165182,-0.19413292,2.9949536,-8.009213,-0.153978,-1.2780212,4.659287,-2.7264068,-0.07204329,-4.3817567e-05,0.016791405,0.0046938425,0.0104141245,0.007653263,0.0122510595,0.004712019,0.01616359,0.003646235,-0.0031426302,-0.0055662426,-0.00012746928,0.04733876,0.00035749446,-0.0068934956,-0.0018738204,-0.003823908,-0.0039724754,-0.005446951,-0.0037041581,0.00034875268,-0.0011067116,-0.00039581725,0.00056446594,0.0018571285
TedTurner_0.wav,16.02,9.43,0.0183,57.68,2498.1,0.0522,-732.3551,120.664764,36.438717,34.21391,0.527796,13.918747,10.692402,0.89724934,-5.1074452,-2.0336168,3.1336975,0.85337067,-0.2667376,-0.22778867,-0.06590793,0.041265488,-0.021498699,0.035769537,0.02589408,0.0045915046,0.025786527,0.022260725,0.004498922,-0.0050557805,-0.007999265,0.0006361415,0.012370156,-0.0033685283,0.00087666546,-0.008698961,-0.0020401208,-0.0065516913,-0.008200537,0.003387022,-0.0023503415,-0.005310207,-0.0020628395,0.0024158107,0.011766848
annettemichelson_15.wav,90.0,42.89,0.0315,87.71,2172.22,0.0503,-740.9895,127.15164,31.835249,17.889572,0.18379125,5.2017994,1.9469373,1.5295432,-4.628507,-3.7916985,-0.17759585,-2.7967384,-5.9911675,0.026628958,-0.005597668,-0.008386191,0.011540613,-0.005097656,0.001303442,0.00078492955,0.0013191972,-0.0021110522,-0.0013727711,-0.0009656191,-0.0027430458,0.00095637457,-0.0012638379,-0.0029847224,-0.00081969996,-0.0011663673,-0.0023995514,-0.0005773611,-0.0006214495,0.0003272238,-0.00012824428,0.00046420272,0.00073714444,0.0008157728,0.00082925276
DavidMcCallum_1.wav,17.0,2.45,0.0126,53.39,2384.27,0.0456,-616.22253,134.50162,9.004741,65.25577,-9.156062,31.86198,4.192724,0.28584927,11.930458,0.29633507,13.350299,1.1133567,1.4766158,0.04254074,0.043910958,0.009312419,-0.013344331,-0.023969704,-0.024970565,-0.0055744434,0.008433428,0.0092089055,0.0047160466,0.015355577,-0.0011746234,-0.013556996,0.0038149883,0.0032889855,0.008451101,-0.009780093,0.004011331,-0.0024265603,-0.0059621036,-0.0030431813,0.0016372348,0.002640772,-0.0010758167,0.0012882435,-0.002900207
RobinWilliams_0.wav,86.01,37.11,0.0483,54.7,1557.04,0.0341,-673.74585,166.95073,14.974357,9.581088,4.8187475,18.002518,4.9868474,-5.7142115,-8.090792,-7.7857385,0.49230278,-5.644705,-6.559191,0.041034777,0.0247077,-0.00016116955,-3.6519974e-05,-0.001034198,0.0030262573,-0.0012975903,-0.00082231656,-0.00022714968,-0.0022032051,-0.00051794545,0.00031152193,0.00016624336,0.008427682,0.0044433665,-0.0018046397,-0.0010325125,0.00028412635,-9.6035095e-05,-0.0005820051,-0.00031367491,-0.0004146588,-0.0016301449,-0.00045800384,0.00087023596,0.00017334946
CharmianCarr_5.wav,46.0,9.96,0.0327,110.89,2411.6,0.0739,-622.85986,143.4267,-35.511894,33.181404,2.1703782,-3.4223182,-6.6217847,-9.712235,-3.0921605,-3.985121,0.021859488,-8.963999,-3.8656666,0.016960178,0.011507352,0.00018176941,-0.0008387858,0.0012730688,0.011056755,0.006118564,-0.008406355,-0.0058725597,0.004798305,0.003891222,-0.0021964745,-0.00051364227,-0.0135970935,-0.003776631,0.0063004107,-0.002333294,-0.001814964,0.0015606784,0.0026296903,0.0037075956,0.00053828105,-0.0014015398,0.0013749577,0.0023315048,-0.0007415163
CharmianCarr_15.wav,110.0,26.67,0.0434,93.65,2198.77,0.057,-651.1628,140.86111,-4.013745,43.0279,2.6268291,3.9065933,1.7007121,-8.234415,-3.000559,2.635467,-1.8228285,-8.890473,-3.6551027,0.012942849,-0.010113755,-0.0075544068,0.002724945,-0.0076739937,0.00096896884,-0.0016343206,0.0019861485,0.0015600572,0.0007871339,-0.00011510139,0.00074398704,0.0023885542,0.008840974,-0.006870544,-0.0062081637,0.00170602,-0.0044990666,0.001897083,0.0007412396,0.0015424634,-0.0001916689,-0.0012063222,-3.9490573e-05,4.5034365e-05,0.00017307061
galesayers_0.wav,83.0,24.72,0.0854,82.66,2138.4,0.0573,-610.2873,161.6486,-15.659679,29.277325,-13.371006,5.145634,-1.616223,-26.606922,1.1810257,-3.6720195,-6.357557,7.67646,-13.854893,-0.005220402,-0.002501957,-0.003913451,-0.0031966346,0.0022675644,0.0013711138,-1.8465802e-05,0.0020800908,0.0010137566,0.00055845245,0.00065706426,0.0029691576,-0.00041476657,9.687597e-05,-0.0034619584,0.0010469377,-0.0015760481,0.0008839394,0.0012317684,0.0003008969,0.0014828709,0.00014909728,0.0005974755,-0.00040136764,-0.0010567412,0.00031758635
